codigo_ibge,anomes_s,formento_qtd_fam_benef_indinegas_i,formento_qtd_fam_benef_quilombolas_i,formento_qtd_fam_benef_ciganas_i,formento_qtd_fam_benef_comun_terreiro_i,formento_qtd_fam_benef_extrativistas_i,formento_qtd_fam_benef_pescadores_artesanais_i,formento_qtd_fam_benef_ribeirinhas_i,formento_qtd_fam_benef_agrilcultores_familiares_i,formento_qtd_fam_benef_assentados_ref_agraria_i,formento_qtd_fam_benef_acampados_rurais_i,formento_qtd_fam_benef_credito_fundiario_i,formento_qtd_fam_benef_atingidas_empr_infra_i,formento_qtd_fam_benef_presos_sist_carcerario_i,formento_qtd_fam_benef_catadores_material_reciclado_i,formento_qtd_total_familias_benef_i
170740,201911,0,0,0,0,0,5,0,7,1,0,0,0,0,0,13
170830,201911,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
171200,201911,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
171215,201911,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
171330,201911,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
171488,201911,0,0,0,0,0,0,0,5,3,0,0,0,0,0,8
171515,201911,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
171570,201911,0,0,0,0,0,0,0,10,10,0,0,0,0,0,20
171575,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171650,201911,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
171720,201911,0,0,0,0,0,0,0,6,2,0,0,0,0,0,8
171790,201911,0,0,0,0,0,0,0,2,0,0,3,0,0,0,5
171820,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171888,201911,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
172080,201911,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4
172090,201911,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
172093,201911,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
172110,201911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
172130,201911,0,0,0,0,0,0,0,17,9,0,0,0,0,0,26
172208,201911,0,0,0,0,0,0,0,13,2,0,0,0,0,0,15
210020,201911,0,165,0,0,0,3,0,16,0,0,0,0,0,0,184
210047,201911,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
210060,201911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210100,201911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
210140,201911,0,0,0,0,2,0,0,35,0,0,0,0,0,0,37
210170,201911,0,0,0,0,0,4,1,10,0,0,0,0,0,0,15
210375,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210540,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
220213,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
220700,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
220820,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
230190,201911,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
240050,201911,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
240150,201911,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
240270,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240280,201911,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
240290,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
240390,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
240500,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240520,201911,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14
240530,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
240550,201911,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
240590,201911,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
240620,201911,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
240640,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240680,201911,0,0,0,0,0,1,0,6,1,0,0,0,0,0,8
240690,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
240780,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240790,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240860,201911,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
240870,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240910,201911,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
240933,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
241080,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
241100,201911,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
241110,201911,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
241190,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
241260,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
241290,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
241310,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
251450,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
260170,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
260320,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
261040,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
280240,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
280310,201911,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13
280420,201911,0,0,0,0,0,0,0,40,0,0,0,0,0,0,40
280560,201911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
280580,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
290600,201911,0,3,0,0,0,0,0,4,0,0,0,0,0,0,7
292140,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292650,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
293090,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310270,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310340,201911,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
310730,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310825,201911,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
310860,201911,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
311610,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
312965,201911,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15
313520,201911,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
313657,201911,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
313695,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
314530,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314630,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316270,201911,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12
317090,201911,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12
410305,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
420517,201911,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
420720,201911,5,0,0,0,0,0,0,1,0,0,0,0,0,0,6
420768,201911,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25
421230,201911,0,5,0,0,0,0,0,7,0,0,0,0,0,0,12
421380,201911,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
421825,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430030,201911,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
430045,201911,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
430050,201911,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
430064,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430120,201911,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
430205,201911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
430330,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430340,201911,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
430420,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
430690,201911,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
430745,201911,0,0,0,0,0,0,0,6,0,0,0,0,1,0,7
430783,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
430900,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430970,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
431060,201911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
431087,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431125,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431160,201911,1,0,0,0,0,0,0,11,0,0,0,0,0,0,12
431349,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431380,201911,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
431406,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431440,201911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
431490,201911,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
431507,201911,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
431510,201911,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
431540,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
431570,201911,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
431630,201911,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
431642,201911,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
431770,201911,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
431845,201911,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
431890,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431920,201911,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
431930,201911,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
432020,201911,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
432026,201911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
432057,201911,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
432147,201911,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
432260,201911,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
170600,201910,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
170950,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210047,201910,1,0,0,0,0,2,0,67,0,0,0,0,0,0,70
210060,201910,44,0,0,0,4,0,0,6,0,0,0,0,0,0,54
210170,201910,0,47,0,0,0,0,1,29,0,0,0,0,0,0,77
210203,201910,0,0,0,0,0,1,0,48,9,0,0,0,0,0,58
210280,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210320,201910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
210325,201910,0,0,0,0,0,0,0,72,0,0,0,0,0,0,72
210330,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210375,201910,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15
210540,201910,0,64,0,0,0,0,0,37,0,0,0,0,0,0,101
210550,201910,0,0,0,0,0,0,0,56,0,0,0,0,0,0,56
211176,201910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
211223,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211270,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211280,201910,0,54,0,0,0,2,0,48,0,0,0,0,0,0,104
230423,201910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
230990,201910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
231070,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
231180,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
231335,201910,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
231395,201910,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
240090,201910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
240590,201910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
240730,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
241030,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
250415,201910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
250500,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
251540,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
260120,201910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
261040,201910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
261230,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
261247,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
261260,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
261360,201910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
261460,201910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
280140,201910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
290600,201910,0,10,0,0,0,0,0,29,0,0,0,0,0,0,39
291080,201910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
291125,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
291840,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292140,201910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
293020,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
293245,201910,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
311880,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312380,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312707,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313505,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313510,201910,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
313695,201910,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
314200,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315560,201910,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
315700,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316240,201910,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4
317160,201910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
320150,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
320160,201910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
320425,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
410305,201910,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
411370,201910,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
411420,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
420360,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
421200,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430064,201910,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
430330,201910,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
430420,201910,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
430515,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430783,201910,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
430900,201910,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
431041,201910,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
431060,201910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
431087,201910,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
431380,201910,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
431406,201910,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
431490,201910,6,0,0,0,0,0,0,3,0,0,0,0,0,0,9
431507,201910,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
431540,201910,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
431770,201910,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
431890,201910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431920,201910,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
431930,201910,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
110140,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150010,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171820,201909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
210015,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210100,201909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
211102,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211300,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
230190,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
230423,201909,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
230540,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
230550,201909,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
230640,201909,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
230980,201909,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
231290,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240050,201909,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
240090,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240150,201909,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
240170,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240530,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240870,201909,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
240910,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240933,201909,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
241110,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
241410,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
241490,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
250600,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
251130,201909,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
251200,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
251450,201909,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
260300,201909,0,13,0,0,0,0,0,3,0,0,0,0,0,0,16
260470,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
260640,201909,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
261100,201909,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
261260,201909,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
261480,201909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261520,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270180,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
280550,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290530,201909,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
292900,201909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
293090,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310825,201909,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
312160,201909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
312430,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314505,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314630,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315560,201909,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
320035,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
420500,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430064,201909,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
430515,201909,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
430632,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430912,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431123,201909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431125,201909,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
