codigo_ibge,anomes_s,formento_qtd_fam_benef_indinegas_i,formento_qtd_fam_benef_quilombolas_i,formento_qtd_fam_benef_ciganas_i,formento_qtd_fam_benef_comun_terreiro_i,formento_qtd_fam_benef_extrativistas_i,formento_qtd_fam_benef_pescadores_artesanais_i,formento_qtd_fam_benef_ribeirinhas_i,formento_qtd_fam_benef_agrilcultores_familiares_i,formento_qtd_fam_benef_assentados_ref_agraria_i,formento_qtd_fam_benef_acampados_rurais_i,formento_qtd_fam_benef_credito_fundiario_i,formento_qtd_fam_benef_atingidas_empr_infra_i,formento_qtd_fam_benef_presos_sist_carcerario_i,formento_qtd_fam_benef_catadores_material_reciclado_i,formento_qtd_total_familias_benef_i
251370,201512,0,0,0,0,0,1,0,99,0,0,0,0,0,1,101
251510,201512,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
251530,201512,0,0,0,0,0,1,0,39,0,0,0,0,0,0,40
251597,201512,0,0,0,0,0,0,0,47,0,0,0,0,0,0,47
260050,201512,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30
260320,201512,0,3,0,0,0,0,0,12,0,0,0,0,0,0,15
260750,201512,0,10,0,0,0,0,0,4,0,0,0,0,0,0,14
261030,201512,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
261230,201512,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12
261300,201512,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14
270010,201512,0,1,0,0,0,0,0,6,0,0,0,0,0,0,7
270030,201512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
270070,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270090,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270120,201512,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
270150,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270160,201512,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25
270200,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270330,201512,1,0,0,0,0,0,0,9,0,0,0,0,0,0,10
270370,201512,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17
270400,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
270420,201512,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
270440,201512,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
270500,201512,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
270540,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
270580,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270590,201512,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
270630,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
270640,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270642,201512,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
270800,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
280050,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
280240,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
280350,201512,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
280420,201512,0,0,0,0,0,0,0,29,0,0,0,0,0,0,29
280470,201512,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
280540,201512,0,0,0,0,0,0,0,27,0,0,0,0,0,0,27
280550,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
280560,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
280580,201512,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
280710,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290160,201512,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
290210,201512,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
290640,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
290670,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290680,201512,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
290689,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290720,201512,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
290780,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290790,201512,0,6,0,0,0,0,0,49,0,0,0,0,0,0,55
290840,201512,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
290870,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290920,201512,0,0,0,0,0,0,0,115,1,0,0,0,0,0,116
290990,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
291070,201512,0,0,0,0,0,0,0,33,0,0,0,0,0,0,33
291250,201512,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
291330,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
291700,201512,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
291810,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
291840,201512,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
292150,201512,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
292265,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292290,201512,0,0,0,0,0,0,0,200,1,0,0,0,0,0,201
292340,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292420,201512,0,0,0,0,0,0,0,36,0,0,0,0,0,0,36
292440,201512,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
292450,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292465,201512,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
292580,201512,0,0,0,0,2,0,1,123,0,0,0,0,0,0,126
292590,201512,0,0,0,0,0,0,0,85,0,0,0,0,0,0,85
292600,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
292630,201512,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
292650,201512,0,0,0,0,0,0,0,62,0,0,0,0,0,0,62
292660,201512,0,0,0,0,0,0,0,99,0,0,0,0,0,0,99
292760,201512,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
292800,201512,0,0,0,0,1,0,0,112,0,0,0,0,0,0,113
292937,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292970,201512,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
293000,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
293020,201512,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6
293050,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
293076,201512,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
293190,201512,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
293300,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
310285,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310445,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310520,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
310730,201512,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
310825,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310880,201512,0,0,0,0,0,0,0,22,0,0,0,1,0,0,23
311370,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
311380,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311880,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
312030,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312260,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312560,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312660,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312750,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313280,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313400,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313470,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313510,201512,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
313545,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313560,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313610,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
313920,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313925,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314060,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314085,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314100,201512,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15
314170,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314180,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314315,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314655,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314750,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315120,201512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
315220,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315450,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315660,201512,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
315950,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316045,201512,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
316095,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316670,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316695,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
316935,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
317103,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
317180,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
410020,201512,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
410305,201512,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
410310,201512,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
410442,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
410445,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
410680,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
410850,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
410865,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
411020,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
411573,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
411730,201512,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
411780,201512,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
411930,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
411940,201512,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22
411990,201512,0,1,0,0,0,0,0,11,0,0,0,0,0,0,12
412170,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
412190,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
412385,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
412630,201512,0,0,0,0,0,0,0,19,0,0,0,0,0,0,19
412710,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
412750,201512,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
412788,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
412853,201512,0,0,0,0,0,0,0,33,0,0,0,0,0,1,34
412863,201512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
420770,201512,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
420810,201512,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
421223,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
430010,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430340,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430537,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430580,201512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
430830,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431087,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431112,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431125,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431160,201512,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
431270,201512,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
431344,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431365,201512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
431845,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431912,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431950,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
432032,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
432070,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
432140,201512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
432232,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
500210,201512,3,0,0,0,0,0,0,7,0,0,0,0,0,0,10
500310,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
500370,201512,11,0,0,0,0,0,0,2,0,0,0,0,0,0,13
500380,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
500450,201512,7,0,0,0,0,0,0,1,0,0,0,0,0,0,8
500500,201512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
500660,201512,3,0,0,0,0,0,0,4,0,0,0,0,0,0,7
110100,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
120030,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
120032,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
130020,201511,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
130050,201511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
130070,201511,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
130140,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
130195,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
130220,201511,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
130230,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
130340,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
130350,201511,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
150085,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150170,201511,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
150172,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150180,201511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
150310,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210020,201511,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
210100,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210130,201511,0,13,0,0,0,6,0,72,0,0,0,0,0,0,91
210135,201511,0,27,0,0,0,9,0,31,0,0,0,0,0,0,67
210190,201511,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
210240,201511,0,19,0,0,0,10,0,45,0,0,0,0,0,0,74
210250,201511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
210310,201511,0,49,0,0,1,10,0,21,0,0,0,0,0,0,81
210370,201511,0,81,0,0,0,7,0,73,1,0,0,0,0,0,162
210540,201511,0,178,0,0,0,5,0,61,0,0,0,0,0,0,244
210650,201511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
210675,201511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
210680,201511,0,1,0,0,0,1,0,2,0,0,0,0,0,0,4
210840,201511,0,24,0,0,0,15,0,119,0,0,0,0,0,0,158
210905,201511,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
210980,201511,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
211020,201511,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
211050,201511,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
211100,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211170,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211245,201511,0,0,0,0,0,18,0,68,0,0,0,0,0,0,86
211280,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
220202,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
220205,201511,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12
220220,201511,0,0,0,0,0,0,0,31,0,0,0,0,0,0,31
220260,201511,0,0,0,0,1,0,0,23,0,0,0,0,0,0,24
220271,201511,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20
220527,201511,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16
220551,201511,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18
220675,201511,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18
220990,201511,0,0,0,0,0,0,0,44,0,0,0,0,0,0,44
221040,201511,0,1,0,0,0,0,0,10,0,0,0,0,0,0,11
221065,201511,0,0,0,0,0,0,0,23,0,0,0,0,0,0,23
230130,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
230640,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
230810,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
230850,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
231070,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
231195,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240185,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240260,201511,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
240510,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240630,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240660,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
241190,201511,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
241410,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
250040,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
250140,201511,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4
250320,201511,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
250403,201511,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15
250490,201511,0,0,0,0,0,0,0,6,2,0,0,0,0,0,8
250523,201511,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
250527,201511,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20
250710,201511,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
250730,201511,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14
250860,201511,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
250890,201511,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
250905,201511,25,0,0,0,0,0,0,1,0,0,0,0,0,0,26
250910,201511,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
250930,201511,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17
250950,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
251240,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
251272,201511,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
251276,201511,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20
251290,201511,3,0,0,0,0,3,0,31,0,0,0,0,0,0,37
251370,201511,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30
