codigo_ibge,anomes_s,formento_qtd_fam_benef_indinegas_i,formento_qtd_fam_benef_quilombolas_i,formento_qtd_fam_benef_ciganas_i,formento_qtd_fam_benef_comun_terreiro_i,formento_qtd_fam_benef_extrativistas_i,formento_qtd_fam_benef_pescadores_artesanais_i,formento_qtd_fam_benef_ribeirinhas_i,formento_qtd_fam_benef_agrilcultores_familiares_i,formento_qtd_fam_benef_assentados_ref_agraria_i,formento_qtd_fam_benef_acampados_rurais_i,formento_qtd_fam_benef_credito_fundiario_i,formento_qtd_fam_benef_atingidas_empr_infra_i,formento_qtd_fam_benef_presos_sist_carcerario_i,formento_qtd_fam_benef_catadores_material_reciclado_i,formento_qtd_total_familias_benef_i
310880,201812,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
311890,201812,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
312015,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312090,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312160,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312235,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312550,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312570,201812,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
313005,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313250,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314345,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314540,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314655,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314795,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314830,201812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
314880,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315320,201812,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
315510,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315870,201812,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
316060,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316270,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316420,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
317080,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
317103,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
317180,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
410030,201812,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
410040,201812,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
410510,201812,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
410620,201812,0,0,0,0,0,0,0,19,0,0,0,0,0,0,19
410980,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
411020,201812,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
411370,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
411430,201812,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4
412760,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
420070,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
420340,201812,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
420410,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
420420,201812,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
420517,201812,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
420665,201812,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
420720,201812,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
420768,201812,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13
421189,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
421265,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
421340,201812,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3
421640,201812,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
421730,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
421915,201812,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
431440,201812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
431540,201812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
530010,201812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
110002,201811,0,0,0,0,0,0,0,22,2,0,0,0,0,0,24
110004,201811,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
110020,201811,0,0,0,0,0,0,8,42,0,0,0,0,0,0,50
110025,201811,0,0,0,0,0,0,0,56,1,0,0,0,0,0,57
150010,201811,0,3,0,0,0,0,4,1,0,0,0,0,0,0,8
220105,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
251340,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
261190,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270330,201811,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
270840,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270920,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
280550,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290050,201811,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13
290115,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290160,201811,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22
290265,201811,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
290320,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290390,201811,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
290400,201811,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
290405,201811,0,56,0,0,0,0,0,2,0,0,0,0,0,0,58
290600,201811,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
290720,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290780,201811,0,0,0,0,0,0,0,41,0,0,0,0,0,0,41
290790,201811,0,0,0,0,0,0,0,28,0,0,0,0,0,0,28
291075,201811,0,0,0,0,0,0,0,146,0,0,0,0,0,0,146
291130,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
291250,201811,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26
291300,201811,0,44,0,0,0,0,0,9,0,0,0,0,0,0,53
291310,201811,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
291410,201811,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
291500,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
291770,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
291835,201811,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
291915,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292060,201811,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
292080,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292170,201811,0,24,0,0,0,0,0,6,0,0,0,0,0,0,30
292205,201811,0,31,0,0,0,0,0,34,0,0,0,0,0,0,65
292273,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292285,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292370,201811,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
292380,201811,0,0,0,0,0,0,0,156,0,0,0,0,0,0,156
292440,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292595,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292650,201811,0,0,0,0,0,0,0,47,0,0,0,0,0,0,47
292690,201811,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17
292760,201811,0,0,0,0,0,0,0,23,0,0,0,0,0,0,23
292850,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292890,201811,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
292990,201811,0,152,0,0,0,0,0,18,0,0,0,0,0,0,170
293015,201811,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
293070,201811,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
293075,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
293190,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
293200,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
293340,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
293360,201811,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
310060,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310240,201811,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
310340,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310650,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310660,201811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
310700,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
310930,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310960,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311545,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311547,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
311615,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311750,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312245,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312260,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312540,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
312550,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
312690,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
313120,201811,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
313200,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313505,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
313510,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313652,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
313695,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
313770,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313925,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314085,201811,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
314100,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
314150,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314290,201811,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
314345,201811,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
314505,201811,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
314750,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314870,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314900,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315080,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315450,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315460,201811,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
315560,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315700,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316045,201811,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
316060,201811,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13
316420,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316555,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
316695,201811,0,3,0,0,0,0,0,5,0,0,0,0,0,0,8
316710,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
316850,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
317080,201811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
317103,201811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
410030,201811,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
410310,201811,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
410490,201811,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
410520,201811,0,1,0,0,0,0,0,4,0,0,0,0,0,0,5
410800,201811,0,0,0,0,0,0,0,3,0,13,0,0,0,0,16
410880,201811,33,0,0,0,0,0,0,0,0,0,0,0,0,0,33
410975,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
411010,201811,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
411020,201811,1,0,0,0,0,0,0,22,0,2,0,0,0,0,25
411070,201811,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15
411200,201811,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
411370,201811,0,0,0,0,0,0,0,7,10,1,0,0,0,0,18
411940,201811,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
411990,201811,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18
412150,201811,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
412220,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
412570,201811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
412760,201811,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
420253,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
420350,201811,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
420455,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
420517,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
420519,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
420720,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
420768,201811,8,0,0,0,0,0,0,1,0,0,0,0,0,0,9
420970,201811,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
421265,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430245,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431470,201811,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
431540,201811,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3
432140,201811,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
530010,201811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150010,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150470,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
220040,201810,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
220680,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
220880,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290130,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290300,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290320,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290405,201810,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
290682,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290990,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
291125,201810,0,0,0,0,0,0,0,51,0,0,0,0,0,0,51
291130,201810,0,0,0,0,0,0,0,19,0,0,0,0,0,0,19
291410,201810,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14
291500,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292080,201810,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
292170,201810,0,17,0,0,0,0,0,5,0,0,0,0,0,0,22
292205,201810,0,4,0,0,0,0,0,5,0,0,0,0,0,0,9
292273,201810,0,0,0,0,0,0,0,102,0,0,0,0,0,0,102
292285,201810,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
292370,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292405,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292690,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
293010,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
293200,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
293340,201810,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
293360,201810,0,15,0,0,0,5,8,9,0,0,0,0,0,0,37
310340,201810,0,2,0,0,0,0,0,7,0,0,0,0,0,0,9
310440,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310445,201810,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
310650,201810,0,3,0,0,0,0,0,9,0,0,0,0,0,0,12
310665,201810,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
310730,201810,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
310825,201810,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
311545,201810,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
311547,201810,0,1,0,0,0,0,0,8,0,0,0,0,0,0,9
311610,201810,0,3,0,0,0,0,0,5,0,0,0,0,0,0,8
311615,201810,0,6,0,0,0,0,0,3,0,0,0,0,0,0,9
311783,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312030,201810,0,1,0,0,0,0,0,10,0,0,0,0,0,0,11
312087,201810,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
312430,201810,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12
312560,201810,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
312707,201810,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12
312825,201810,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
312965,201810,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
313520,201810,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12
313657,201810,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
313680,201810,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
313695,201810,0,0,0,0,0,0,0,9,1,0,0,0,0,0,10
314100,201810,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
314315,201810,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
314530,201810,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
314675,201810,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
315057,201810,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
315445,201810,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13
315510,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315560,201810,0,0,0,0,0,0,0,19,0,0,0,0,0,0,19
315650,201810,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
315700,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315737,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316045,201810,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
316240,201810,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12
316265,201810,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
316555,201810,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
316695,201810,0,1,0,0,0,0,0,9,0,0,0,0,0,0,10
316900,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
317000,201810,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
317090,201810,0,6,0,0,0,0,0,1,0,0,0,0,0,0,7
317103,201810,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
410305,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
410370,201810,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
410490,201810,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
410510,201810,0,0,0,0,0,0,0,0,2,4,0,0,0,0,6
410520,201810,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14
410880,201810,23,0,0,0,0,0,0,1,0,0,0,0,0,0,24
410975,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
410980,201810,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
411200,201810,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
411460,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
411940,201810,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13
412150,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
412667,201810,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
412760,201810,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
412853,201810,0,0,0,0,0,0,0,19,0,0,0,0,0,0,19
412863,201810,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
420310,201810,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
420500,201810,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
420517,201810,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
420720,201810,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3
420768,201810,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7
420810,201810,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
420917,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
420930,201810,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
421010,201810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
