codigo_ibge,anomes_s,formento_qtd_fam_benef_indinegas_i,formento_qtd_fam_benef_quilombolas_i,formento_qtd_fam_benef_ciganas_i,formento_qtd_fam_benef_comun_terreiro_i,formento_qtd_fam_benef_extrativistas_i,formento_qtd_fam_benef_pescadores_artesanais_i,formento_qtd_fam_benef_ribeirinhas_i,formento_qtd_fam_benef_agrilcultores_familiares_i,formento_qtd_fam_benef_assentados_ref_agraria_i,formento_qtd_fam_benef_acampados_rurais_i,formento_qtd_fam_benef_credito_fundiario_i,formento_qtd_fam_benef_atingidas_empr_infra_i,formento_qtd_fam_benef_presos_sist_carcerario_i,formento_qtd_fam_benef_catadores_material_reciclado_i,formento_qtd_total_familias_benef_i
432185,202111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
432300,202111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
520060,202111,0,0,0,0,0,0,0,2,10,4,0,0,0,0,16
520080,202111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
520396,202111,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
520470,202111,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
520530,202111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
520549,202111,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
520670,202111,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
520790,202111,0,2,0,0,0,0,0,1,36,0,0,0,0,0,39
520830,202111,0,3,0,0,0,0,0,8,1,0,0,0,0,0,12
520860,202111,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
520940,202111,0,0,0,0,0,0,0,9,4,0,0,0,0,0,13
520990,202111,0,3,0,0,0,0,0,4,0,0,0,0,0,0,7
521270,202111,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
521295,202111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
521350,202111,0,11,0,0,0,0,0,4,1,0,0,0,0,0,16
521760,202111,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
521830,202111,0,3,0,0,0,0,0,13,0,0,0,0,0,0,16
521975,202111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
521980,202111,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
522000,202111,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
522220,202111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
522230,202111,0,2,0,0,0,0,0,1,3,0,0,0,0,0,6
110013,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150060,202110,5,0,0,0,0,0,0,3,2,0,0,0,0,0,10
150260,202110,0,7,0,0,3,3,0,61,0,0,0,0,0,0,74
150310,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150320,202110,0,0,0,0,0,0,0,146,0,0,0,0,0,0,146
150340,202110,0,4,0,0,0,0,0,16,0,0,0,0,0,0,20
150360,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150375,202110,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9
150503,202110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
150506,202110,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
150565,202110,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
150619,202110,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
150620,202110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
150660,202110,1,0,0,0,0,0,0,64,0,0,0,0,0,0,65
150700,202110,0,0,0,0,8,4,2,98,0,0,0,0,0,0,112
150710,202110,0,0,0,0,0,12,0,28,0,0,0,0,0,0,40
150740,202110,0,0,0,0,0,0,0,38,0,0,0,0,0,0,38
170030,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
170130,202110,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
170220,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
170240,202110,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
170360,202110,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
170380,202110,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
170390,202110,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
170720,202110,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
170900,202110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
171070,202110,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
171380,202110,0,0,0,0,0,0,0,7,1,0,0,1,0,0,9
171488,202110,0,0,0,0,0,0,0,2,3,0,0,0,0,0,5
171500,202110,0,0,0,0,0,0,0,6,2,0,0,0,0,0,8
171610,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171620,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171790,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171820,202110,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
171840,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171850,202110,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
171870,202110,0,0,0,0,0,0,0,10,3,0,0,0,0,0,13
171888,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
172110,202110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
172130,202110,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
210170,202110,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
210193,202110,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
210455,202110,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
210540,202110,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
210830,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
260110,202110,0,0,0,0,0,0,0,40,0,0,0,0,0,0,40
310860,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311080,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314630,202110,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
315820,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
412402,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430003,202110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
430040,202110,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
430160,202110,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
430190,202110,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
430350,202110,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
430450,202110,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10
430660,202110,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8
430710,202110,0,0,0,0,0,0,0,7,29,0,0,0,0,0,36
430930,202110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
430965,202110,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9
431055,202110,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
431175,202110,0,0,0,0,0,0,0,7,3,0,0,0,0,0,10
431417,202110,0,0,0,0,0,0,0,1,6,0,0,0,0,0,7
431440,202110,0,0,0,0,0,0,0,4,2,1,0,0,0,0,7
431450,202110,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10
431460,202110,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28
431640,202110,0,0,0,0,0,0,0,4,1,0,0,0,0,0,5
431697,202110,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12
431710,202110,0,0,0,0,0,0,0,7,36,0,1,0,0,0,44
431800,202110,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
431830,202110,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13
431840,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
432132,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
432195,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
432300,202110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520025,202110,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
520060,202110,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
520080,202110,0,0,0,0,0,0,0,3,8,1,0,0,0,0,12
520396,202110,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
520490,202110,0,0,0,0,0,0,0,27,0,0,0,0,0,0,27
520530,202110,0,34,0,0,0,0,0,0,0,0,2,0,0,0,36
520549,202110,0,5,0,0,0,0,0,3,0,0,0,0,0,0,8
520670,202110,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
520753,202110,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
520790,202110,0,1,0,0,0,0,0,0,18,0,0,0,0,0,19
520830,202110,0,0,0,0,0,0,0,5,2,0,0,0,0,0,7
520860,202110,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4
520890,202110,0,0,0,0,0,0,0,3,1,3,0,0,0,0,7
520940,202110,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
520960,202110,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
520990,202110,0,3,0,0,0,0,0,8,0,0,0,0,0,0,11
521120,202110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
521270,202110,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
521295,202110,0,1,0,0,0,0,0,6,1,1,0,0,0,0,9
521410,202110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
521490,202110,0,1,0,0,0,0,0,5,4,0,0,0,0,0,10
521830,202110,0,5,0,0,0,0,0,4,0,0,0,0,0,0,9
521975,202110,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18
521980,202110,0,0,0,0,0,0,0,5,1,0,0,0,0,0,6
522000,202110,0,0,0,0,0,0,0,7,9,1,0,0,0,0,17
522068,202110,0,0,0,0,0,0,0,13,1,0,0,0,0,0,14
522070,202110,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
522108,202110,0,11,0,0,0,0,0,5,0,0,0,0,0,0,16
522220,202110,0,0,0,0,0,0,0,1,8,0,0,0,0,0,9
522230,202110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
110020,202109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
150060,202109,50,0,0,0,0,0,0,9,9,0,0,0,0,0,68
150340,202109,0,13,0,0,1,0,2,35,0,0,0,0,0,0,51
150360,202109,0,0,0,0,0,4,7,60,0,0,0,0,0,0,71
150370,202109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150375,202109,64,0,0,0,0,0,0,1,0,0,0,0,0,0,65
150420,202109,0,0,0,0,0,0,0,10,1,0,0,0,0,0,11
150503,202109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150506,202109,0,0,0,0,0,9,0,55,3,0,0,1,0,0,68
150565,202109,0,0,0,0,0,0,0,70,1,0,0,0,0,0,71
150619,202109,0,0,0,0,0,0,0,70,0,0,0,0,0,0,70
170025,202109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
170030,202109,0,0,0,0,0,0,0,9,3,0,0,0,0,0,12
170130,202109,0,0,0,0,0,1,0,2,5,0,0,0,0,0,8
170190,202109,0,0,0,0,0,0,0,19,2,0,0,0,0,0,21
170220,202109,0,0,0,0,0,1,2,8,2,0,0,0,0,0,13
170240,202109,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15
170360,202109,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22
170380,202109,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
170390,202109,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14
170720,202109,0,6,0,0,0,0,0,15,1,0,0,0,0,0,22
170900,202109,83,0,0,0,0,0,0,11,0,0,0,0,0,0,94
170930,202109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171070,202109,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
171200,202109,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
171280,202109,32,0,0,0,0,0,0,5,0,0,0,0,0,0,37
171370,202109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171380,202109,0,0,0,0,0,0,0,12,0,0,0,1,0,0,13
171395,202109,0,0,0,0,0,0,0,7,3,0,0,0,0,0,10
171488,202109,0,0,0,0,0,0,0,7,2,0,0,0,0,0,9
171500,202109,0,0,0,0,0,0,0,7,13,0,0,0,0,0,20
171610,202109,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
171620,202109,0,1,0,0,0,0,0,30,0,0,0,0,0,0,31
171790,202109,0,0,0,0,0,0,0,10,0,0,1,0,0,0,11
171820,202109,0,0,0,0,0,0,0,6,2,1,0,0,0,1,10
171840,202109,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
171845,202109,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
171850,202109,1,0,0,0,0,0,0,46,3,0,0,0,0,0,50
171870,202109,0,0,0,0,0,0,0,11,6,0,0,0,0,0,17
172030,202109,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6
172100,202109,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
172110,202109,67,0,0,0,0,0,0,2,0,0,0,0,0,0,69
172120,202109,24,0,0,0,0,0,0,2,0,0,0,0,0,0,26
172130,202109,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4
210020,202109,0,6,0,0,0,0,0,3,0,0,0,0,0,0,9
210140,202109,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
210170,202109,0,2,0,0,0,2,0,4,0,0,0,0,0,0,8
210177,202109,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
210193,202109,0,0,0,0,2,0,0,14,0,0,0,0,0,0,16
210370,202109,0,2,0,0,0,1,0,3,0,0,0,0,0,0,6
210375,202109,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
210455,202109,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7
210540,202109,0,27,0,0,0,0,0,5,0,0,0,0,0,0,32
210830,202109,0,4,0,0,0,0,0,8,0,0,0,0,0,0,12
210840,202109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
210920,202109,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
211020,202109,0,1,0,0,0,1,0,2,0,0,0,0,0,0,4
230980,202109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
261420,202109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270040,202109,0,0,0,0,0,0,0,9,6,0,0,0,0,0,15
270170,202109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270630,202109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270810,202109,0,2,0,0,0,0,0,4,0,0,0,0,0,0,6
290040,202109,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15
290210,202109,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13
290265,202109,0,7,0,0,0,0,0,1,0,0,0,0,0,0,8
290310,202109,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
290380,202109,0,0,0,0,0,0,0,8,6,0,0,0,0,0,14
290450,202109,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
290490,202109,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
290500,202109,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26
290520,202109,0,10,0,0,0,0,0,6,0,0,0,0,0,0,16
290570,202109,0,0,0,0,0,0,0,23,0,1,0,0,0,0,24
290580,202109,0,1,0,0,0,0,0,12,0,0,0,0,0,0,13
290600,202109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
290780,202109,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
290790,202109,0,1,0,0,0,0,0,8,0,0,0,0,0,0,9
290820,202109,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
290980,202109,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16
291080,202109,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
291160,202109,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
291185,202109,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
291200,202109,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13
291320,202109,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
291330,202109,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
291345,202109,0,6,0,0,0,0,0,8,0,0,0,0,0,0,14
291390,202109,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
291430,202109,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17
291450,202109,0,5,0,0,0,0,0,10,0,0,0,0,0,0,15
291500,202109,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14
291610,202109,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
291730,202109,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
291810,202109,0,2,0,0,0,0,0,13,0,0,0,0,0,0,15
291830,202109,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12
291992,202109,0,0,0,0,0,5,0,1,0,0,0,0,0,0,6
292040,202109,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
292100,202109,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
292170,202109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
292225,202109,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
292230,202109,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
292260,202109,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
292285,202109,0,0,0,0,0,0,0,11,1,0,0,0,0,0,12
292320,202109,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
292450,202109,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
292640,202109,0,25,0,0,0,0,0,12,0,0,0,0,0,0,37
292660,202109,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
292680,202109,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
292750,202109,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
292800,202109,0,0,0,0,0,0,0,21,1,0,0,0,0,0,22
292830,202109,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25
292910,202109,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13
292920,202109,0,1,0,0,0,0,0,5,0,2,0,0,0,0,8
292960,202109,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
293015,202109,0,2,0,0,0,3,0,10,0,0,0,0,0,0,15
293050,202109,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
293070,202109,0,4,0,1,0,0,0,7,0,0,0,0,0,0,12
293080,202109,0,2,0,0,0,0,0,14,0,0,0,0,0,0,16
293120,202109,0,3,0,0,0,0,0,8,0,0,0,0,0,0,11
293230,202109,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15
293290,202109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
