codigo_ibge,anomes_s,formento_qtd_fam_benef_indinegas_i,formento_qtd_fam_benef_quilombolas_i,formento_qtd_fam_benef_ciganas_i,formento_qtd_fam_benef_comun_terreiro_i,formento_qtd_fam_benef_extrativistas_i,formento_qtd_fam_benef_pescadores_artesanais_i,formento_qtd_fam_benef_ribeirinhas_i,formento_qtd_fam_benef_agrilcultores_familiares_i,formento_qtd_fam_benef_assentados_ref_agraria_i,formento_qtd_fam_benef_acampados_rurais_i,formento_qtd_fam_benef_credito_fundiario_i,formento_qtd_fam_benef_atingidas_empr_infra_i,formento_qtd_fam_benef_presos_sist_carcerario_i,formento_qtd_fam_benef_catadores_material_reciclado_i,formento_qtd_total_familias_benef_i
230365,202012,1,1,0,0,0,0,0,5,0,0,0,0,0,0,7
230490,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
230990,202012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
231095,202012,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
231220,202012,0,0,0,0,1,0,1,10,1,0,0,0,0,0,13
240130,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240160,202012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
240190,202012,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
240210,202012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
240280,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240290,202012,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
240500,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240640,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240660,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240730,202012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
240760,202012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
240780,202012,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
240790,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240940,202012,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
241020,202012,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
241030,202012,0,2,0,0,0,1,0,3,0,0,0,0,0,0,6
241050,202012,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3
241090,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
241100,202012,3,1,0,0,0,1,0,10,0,0,0,0,0,0,15
241120,202012,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
241310,202012,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
250390,202012,0,1,0,0,0,0,0,4,0,0,0,0,0,0,5
250470,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
250970,202012,0,1,0,0,0,1,0,6,0,0,0,0,0,0,8
251050,202012,0,0,0,0,0,0,0,5,1,0,0,0,0,0,6
251220,202012,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
251410,202012,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
251520,202012,1,2,0,0,0,0,0,4,0,0,0,0,0,0,7
251740,202012,0,2,0,0,0,0,1,6,0,0,0,0,0,0,9
260010,202012,1,1,0,0,0,0,0,12,0,0,0,0,0,0,14
260090,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
260160,202012,1,8,0,1,0,6,1,45,0,0,1,0,0,0,63
260190,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
260320,202012,0,2,0,0,1,0,0,12,0,0,0,0,0,0,15
260510,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
260520,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
260980,202012,0,4,0,0,0,0,0,20,0,1,0,0,0,0,25
261420,202012,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
261480,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270010,202012,0,2,0,0,0,0,0,7,0,0,0,0,0,0,9
270080,202012,0,1,0,0,0,0,0,11,1,0,0,0,0,0,13
270180,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270240,202012,1,0,0,0,0,2,0,8,1,0,0,0,0,0,12
270530,202012,1,2,0,0,0,1,0,13,0,0,0,0,0,0,17
270580,202012,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3
270620,202012,2,1,0,0,0,0,0,4,0,0,0,0,0,0,7
270630,202012,0,8,0,0,0,2,3,13,1,0,0,0,0,0,27
270710,202012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
270840,202012,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
270895,202012,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
270900,202012,1,4,0,0,0,2,2,24,0,0,0,0,0,0,33
270910,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270930,202012,0,4,0,0,0,0,0,16,0,0,0,0,0,0,20
280070,202012,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4
280270,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
280380,202012,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4
280440,202012,0,3,0,0,0,0,1,15,0,0,0,0,0,0,19
280490,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
280550,202012,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
290270,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
291770,202012,0,2,0,0,0,1,1,15,0,0,0,0,0,0,19
292335,202012,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
292730,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
293020,202012,0,2,0,0,0,0,1,16,2,0,0,0,0,0,21
293245,202012,0,5,0,0,0,1,1,29,1,0,1,0,0,0,38
310170,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310445,202012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
310520,202012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
310825,202012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
310900,202012,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
310960,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311270,202012,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7
311350,202012,0,1,0,0,0,0,1,7,0,0,0,0,0,0,9
311783,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311880,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312620,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313230,202012,0,6,0,0,0,0,0,13,0,0,0,0,0,0,19
313520,202012,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
313890,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
313930,202012,0,1,0,0,0,0,1,3,0,0,0,0,0,0,5
314085,202012,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
314270,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314290,202012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
314345,202012,1,6,0,0,0,0,0,18,1,0,0,0,0,0,26
314490,202012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
314530,202012,0,1,0,0,0,0,0,5,0,0,0,0,0,0,6
314655,202012,1,2,0,0,0,0,1,8,2,0,0,0,0,0,14
315510,202012,0,2,0,0,0,0,0,3,0,0,0,0,0,0,5
315725,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316150,202012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
316555,202012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
316695,202012,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
316870,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316970,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
317107,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
320330,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
410405,202012,1,0,0,0,0,0,0,5,0,0,0,0,0,0,6
410500,202012,0,1,0,0,0,0,0,9,0,0,0,0,0,0,10
410880,202012,2,8,0,0,2,1,0,33,1,0,0,0,0,0,47
411345,202012,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
411540,202012,1,1,0,0,0,0,0,4,0,0,0,0,0,0,6
412125,202012,0,4,0,0,0,2,1,19,0,0,0,0,0,0,26
412740,202012,3,8,0,0,1,2,2,43,1,0,0,0,0,0,60
412785,202012,0,1,0,0,1,0,0,4,0,1,0,0,0,0,7
430175,202012,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
430512,202012,0,8,0,0,0,0,0,2,0,0,0,0,0,0,10
430515,202012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
430730,202012,6,0,0,0,0,0,0,11,0,0,0,0,0,0,17
431085,202012,2,0,0,0,0,3,0,10,0,0,0,0,0,0,15
431142,202012,3,0,0,0,0,11,0,23,0,0,0,0,0,0,37
431250,202012,0,0,0,0,0,5,0,14,0,0,0,0,0,0,19
431365,202012,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
431370,202012,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20
431417,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431460,202012,0,2,0,0,0,0,0,7,0,0,0,0,0,0,9
431470,202012,0,5,0,0,0,0,0,35,0,0,0,0,0,0,40
431480,202012,0,1,0,0,0,0,0,6,0,0,0,0,0,0,7
431555,202012,0,1,0,0,0,0,0,9,0,0,0,0,0,0,10
431730,202012,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4
432010,202012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
432132,202012,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
432350,202012,0,7,0,0,0,0,0,2,0,0,0,0,0,0,9
150420,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210047,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210320,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210360,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210408,202011,98,0,0,0,0,0,0,9,0,0,0,0,0,0,107
210635,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211150,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
220327,202011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
220720,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
221040,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
221070,202011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
231170,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240040,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240160,202011,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
240170,202011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
240190,202011,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
240280,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240490,202011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
240760,202011,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
241020,202011,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
241090,202011,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
241270,202011,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
250470,202011,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
260010,202011,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
260090,202011,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
260190,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
260210,202011,0,6,0,0,0,0,0,8,0,0,0,0,0,0,14
260330,202011,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
260470,202011,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13
260690,202011,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14
260700,202011,3,1,0,0,0,0,0,8,0,0,0,0,0,0,12
260730,202011,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13
260830,202011,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14
260880,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
260915,202011,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
261030,202011,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14
261120,202011,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15
261180,202011,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
261190,202011,0,2,0,0,0,0,0,10,0,0,0,0,0,0,12
261245,202011,0,0,0,0,0,0,0,13,2,0,0,0,0,0,15
261260,202011,0,2,0,0,0,0,0,9,0,0,0,0,0,0,11
261290,202011,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13
261570,202011,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15
270010,202011,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
270240,202011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
270620,202011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
270642,202011,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
270710,202011,0,1,0,0,0,0,0,8,0,0,0,0,0,0,9
270800,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270840,202011,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18
270895,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
280070,202011,0,5,0,0,0,3,0,0,0,0,0,0,0,0,8
280240,202011,0,0,0,0,0,0,0,31,0,0,0,0,0,0,31
280260,202011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
280310,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
280340,202011,0,4,0,0,0,0,0,48,0,0,0,0,0,0,52
280490,202011,0,0,0,0,0,5,0,15,1,0,0,0,0,0,21
280640,202011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
291770,202011,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
292335,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
293020,202011,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
310170,202011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
310250,202011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
310270,202011,0,0,0,0,0,0,0,4,0,0,0,0,0,1,5
310520,202011,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
310570,202011,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
310665,202011,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
310860,202011,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
311170,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311270,202011,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
311340,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311783,202011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
311880,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311940,202011,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
312620,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
312690,202011,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
312960,202011,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13
312965,202011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
313200,202011,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16
313507,202011,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
313510,202011,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
313520,202011,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
313545,202011,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16
313550,202011,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
313680,202011,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
313810,202011,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
313860,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314085,202011,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
314290,202011,0,2,0,0,0,0,0,7,0,0,0,0,0,0,9
314345,202011,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
314585,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
314630,202011,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
315210,202011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
315445,202011,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
315450,202011,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14
315460,202011,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
315560,202011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
315590,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315725,202011,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
315780,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315895,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
315940,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316240,202011,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3
316245,202011,4,0,0,0,0,0,0,2,0,0,0,0,0,0,6
316330,202011,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14
316380,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316556,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316640,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
316695,202011,0,0,0,0,0,0,0,28,0,0,0,0,0,0,28
316870,202011,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
317000,202011,0,2,0,0,0,0,0,3,0,0,0,0,0,0,5
317052,202011,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
317115,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
411540,202011,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
430063,202011,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17
430175,202011,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
430512,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430530,202011,0,0,0,0,0,0,0,29,0,0,0,0,0,0,29
430607,202011,0,0,0,0,0,0,0,52,0,0,0,0,0,0,52
430690,202011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430730,202011,0,0,0,0,0,0,0,19,0,0,1,0,0,0,20
430850,202011,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
431085,202011,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
431250,202011,0,1,0,0,0,0,0,6,0,0,0,0,0,0,7
431365,202011,1,0,0,0,0,2,0,6,0,0,0,0,0,0,9
431417,202011,0,0,0,0,0,0,0,10,5,0,0,0,0,0,15
431460,202011,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
431555,202011,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
431590,202011,0,0,0,0,0,0,0,37,0,0,0,0,0,0,37
431610,202011,0,0,0,0,0,0,0,24,1,0,0,0,0,0,25
431730,202011,0,0,0,0,0,2,0,7,0,0,0,0,0,0,9
432185,202011,0,0,0,0,0,0,0,10,1,0,0,0,0,0,11
432195,202011,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
150195,202010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150410,202010,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
210090,202010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211027,202010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310060,202010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310665,202010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310860,202010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
310930,202010,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
310960,202010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311205,202010,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
311783,202010,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
312620,202010,0,0,0,0,0,1,0,7,0,0,0,0,0,0,8
313507,202010,0,0,0,0,0,0,0,2,5,0,0,0,0,0,7
313810,202010,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
314090,202010,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
314490,202010,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
314840,202010,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
314900,202010,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
315780,202010,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
315900,202010,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
316270,202010,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
316555,202010,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
317090,202010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
410405,202010,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
411345,202010,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
412785,202010,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
421223,202010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
421680,202010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
430063,202010,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18
430512,202010,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
430850,202010,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
431460,202010,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12
431555,202010,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
431590,202010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
431700,202010,0,0,0,0,0,0,0,27,0,0,0,0,0,0,27
432010,202010,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
432135,202010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
432160,202010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
432185,202010,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11
432195,202010,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
150090,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
170130,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
170330,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
170360,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
170900,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171430,202009,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
171650,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171665,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171840,202009,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
171888,202009,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
172020,202009,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
210010,202009,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
210015,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210030,202009,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
210055,202009,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
210090,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210095,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210100,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210150,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210160,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210215,202009,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
210250,202009,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
210270,202009,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
210317,202009,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
210330,202009,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
210355,202009,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
210408,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210465,202009,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
210480,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210535,202009,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
210547,202009,2,0,0,0,0,0,0,8,0,0,0,0,0,0,10
210596,202009,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
210635,202009,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
210825,202009,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
210845,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210940,202009,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
210975,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211000,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211023,202009,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
211027,202009,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
211040,202009,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
211090,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211107,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211125,202009,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
211150,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211163,202009,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
211172,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211178,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211230,202009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
